dataset,hop,rep,seed,algorithm,query_count,iteration,total_travel_time,initial_total_travel_time,final_total_travel_time
Hop20Rep1-15,20,1,15,random_baseline,1024,2,35618518,50107407,27120620
Hop20Rep1-15,20,1,15,random_baseline,1024,3,30892371,50107407,27120620
Hop20Rep1-15,20,1,15,random_baseline,1024,4,28151095,50107407,27120620
Hop20Rep1-15,20,1,15,random_baseline,1024,5,27120620,50107407,27120620
Hop20Rep1-15,20,1,15,selection_td_baseline,1024,0,50107407,50107407,37651716
Hop20Rep1-15,20,1,15,selection_td_baseline,1024,1,46224946,50107407,37651716
Hop20Rep1-15,20,1,15,selection_td_baseline,1024,2,44303188,50107407,37651716
Hop20Rep1-15,20,1,15,selection_td_baseline,1024,3,41256454,50107407,37651716
Hop20Rep1-15,20,1,15,selection_td_baseline,1024,4,39524094,50107407,37651716
Hop20Rep1-15,20,1,15,selection_td_baseline,1024,5,37651716,50107407,37651716
Hop20Rep1-15,20,1,15,normal_selection_gro_reroute,1024,0,50107407,50107407,26719413
Hop20Rep1-15,20,1,15,normal_selection_gro_reroute,1024,1,37265629,50107407,26719413
Hop20Rep1-15,20,1,15,normal_selection_gro_reroute,1024,2,30689471,50107407,26719413
Hop20Rep1-15,20,1,15,normal_selection_gro_reroute,1024,3,28148357,50107407,26719413
Hop20Rep1-15,20,1,15,normal_selection_gro_reroute,1024,4,26472407,50107407,26719413
Hop20Rep1-15,20,1,15,normal_selection_gro_reroute,1024,5,26719413,50107407,26719413
Hop20Rep1-16,20,1,16,gro,1024,0,46138000,46138000,40493698
Hop20Rep1-16,20,1,16,gro,1024,1,45366104,46138000,40493698
Hop20Rep1-16,20,1,16,gro,1024,2,44306563,46138000,40493698
Hop20Rep1-16,20,1,16,gro,1024,3,43562056,46138000,40493698
Hop20Rep1-16,20,1,16,gro,1024,4,41309659,46138000,40493698
Hop20Rep1-16,20,1,16,gro,1024,5,40493698,46138000,40493698
Hop20Rep1-16,20,1,16,random_baseline,1024,0,46138000,46138000,36378688
Hop20Rep1-16,20,1,16,random_baseline,1024,1,39852980,46138000,36378688
Hop20Rep1-16,20,1,16,random_baseline,1024,2,37533793,46138000,36378688
Hop20Rep1-16,20,1,16,random_baseline,1024,3,36542948,46138000,36378688
Hop20Rep1-16,20,1,16,random_baseline,1024,4,36122221,46138000,36378688
Hop20Rep1-16,20,1,16,random_baseline,1024,5,36378688,46138000,36378688
Hop20Rep1-16,20,1,16,selection_td_baseline,1024,0,46138000,46138000,40819675
Hop20Rep1-16,20,1,16,selection_td_baseline,1024,1,45601343,46138000,40819675
Hop20Rep1-16,20,1,16,selection_td_baseline,1024,2,45270817,46138000,40819675
Hop20Rep1-16,20,1,16,selection_td_baseline,1024,3,41416590,46138000,40819675
Hop20Rep1-16,20,1,16,selection_td_baseline,1024,4,40750419,46138000,40819675
Hop20Rep1-16,20,1,16,selection_td_baseline,1024,5,40819675,46138000,40819675
Hop20Rep1-16,20,1,16,normal_selection_gro_reroute,1024,0,46138000,46138000,38077769
Hop20Rep1-16,20,1,16,normal_selection_gro_reroute,1024,1,39977212,46138000,38077769
Hop20Rep1-16,20,1,16,normal_selection_gro_reroute,1024,2,38542360,46138000,38077769
Hop20Rep1-16,20,1,16,normal_selection_gro_reroute,1024,3,38193661,46138000,38077769
Hop20Rep1-16,20,1,16,normal_selection_gro_reroute,1024,4,38145472,46138000,38077769
Hop20Rep1-16,20,1,16,normal_selection_gro_reroute,1024,5,38077769,46138000,38077769
Hop20Rep1-17,20,1,17,gro,1024,0,23315625,23315625,18667210
Hop20Rep1-17,20,1,17,gro,1024,1,21129876,23315625,18667210
Hop20Rep1-17,20,1,17,gro,1024,2,19226974,23315625,18667210
Hop20Rep1-17,20,1,17,gro,1024,3,18470643,23315625,18667210
Hop20Rep1-17,20,1,17,gro,1024,4,18670781,23315625,18667210
Hop20Rep1-17,20,1,17,gro,1024,5,18667210,23315625,18667210
Hop20Rep1-17,20,1,17,random_baseline,1024,0,23315625,23315625,18840302
Hop20Rep1-17,20,1,17,random_baseline,1024,1,20585364,23315625,18840302
Hop20Rep1-17,20,1,17,random_baseline,1024,2,19353060,23315625,18840302
Hop20Rep1-17,20,1,17,random_baseline,1024,3,18835464,23315625,18840302
Hop20Rep1-17,20,1,17,random_baseline,1024,4,18971287,23315625,18840302
Hop20Rep1-17,20,1,17,random_baseline,1024,5,18840302,23315625,18840302
Hop20Rep1-17,20,1,17,selection_td_baseline,1024,0,23315625,23315625,18922095
Hop20Rep1-17,20,1,17,selection_td_baseline,1024,1,21665152,23315625,18922095
Hop20Rep1-17,20,1,17,selection_td_baseline,1024,2,20724158,23315625,18922095
Hop20Rep1-17,20,1,17,selection_td_baseline,1024,3,20057741,23315625,18922095
Hop20Rep1-17,20,1,17,selection_td_baseline,1024,4,19602499,23315625,18922095
Hop20Rep1-17,20,1,17,selection_td_baseline,1024,5,18922095,23315625,18922095
Hop20Rep1-17,20,1,17,normal_selection_gro_reroute,1024,0,23315625,23315625,18854407
Hop20Rep1-17,20,1,17,normal_selection_gro_reroute,1024,1,21735687,23315625,18854407
Hop20Rep1-17,20,1,17,normal_selection_gro_reroute,1024,2,19110662,23315625,18854407
Hop20Rep1-17,20,1,17,normal_selection_gro_reroute,1024,3,18607117,23315625,18854407
Hop20Rep1-17,20,1,17,normal_selection_gro_reroute,1024,4,18938236,23315625,18854407
Hop20Rep1-17,20,1,17,normal_selection_gro_reroute,1024,5,18854407,23315625,18854407
Hop20Rep1-18,20,1,18,gro,1024,0,38574680,38574680,30747596
Hop20Rep1-18,20,1,18,gro,1024,1,35257894,38574680,30747596
Hop20Rep1-18,20,1,18,gro,1024,2,33042324,38574680,30747596
Hop20Rep1-18,20,1,18,gro,1024,3,31316407,38574680,30747596
Hop20Rep1-18,20,1,18,gro,1024,4,30879417,38574680,30747596
Hop20Rep1-18,20,1,18,gro,1024,5,30747596,38574680,30747596
Hop20Rep1-18,20,1,18,random_baseline,1024,0,38574680,38574680,33147778
Hop20Rep1-18,20,1,18,random_baseline,1024,1,34651004,38574680,33147778
Hop20Rep1-18,20,1,18,random_baseline,1024,2,31420201,38574680,33147778
Hop20Rep1-18,20,1,18,random_baseline,1024,3,32058201,38574680,33147778
Hop20Rep1-18,20,1,18,random_baseline,1024,4,32231339,38574680,33147778
Hop20Rep1-18,20,1,18,random_baseline,1024,5,33147778,38574680,33147778
Hop20Rep1-18,20,1,18,selection_td_baseline,1024,0,38574680,38574680,31814381
Hop20Rep1-18,20,1,18,selection_td_baseline,1024,1,36071364,38574680,31814381
Hop20Rep1-18,20,1,18,selection_td_baseline,1024,2,33493398,38574680,31814381
Hop20Rep1-18,20,1,18,selection_td_baseline,1024,3,31349115,38574680,31814381
Hop20Rep1-18,20,1,18,selection_td_baseline,1024,4,31115602,38574680,31814381
Hop20Rep1-18,20,1,18,selection_td_baseline,1024,5,31814381,38574680,31814381
Hop20Rep1-18,20,1,18,normal_selection_gro_reroute,1024,0,38574680,38574680,30777427
Hop20Rep1-18,20,1,18,normal_selection_gro_reroute,1024,1,32703003,38574680,30777427
Hop20Rep1-18,20,1,18,normal_selection_gro_reroute,1024,2,31589083,38574680,30777427
Hop20Rep1-18,20,1,18,normal_selection_gro_reroute,1024,3,31729380,38574680,30777427
Hop20Rep1-18,20,1,18,normal_selection_gro_reroute,1024,4,31492649,38574680,30777427
Hop20Rep1-18,20,1,18,normal_selection_gro_reroute,1024,5,30777427,38574680,30777427
Hop20Rep1-19,20,1,19,gro,1024,0,50770777,50770777,51382256
Hop20Rep1-19,20,1,19,gro,1024,1,50847570,50770777,51382256
Hop20Rep1-19,20,1,19,gro,1024,2,51013248,50770777,51382256
Hop20Rep1-19,20,1,19,gro,1024,3,51552550,50770777,51382256
Hop20Rep1-19,20,1,19,gro,1024,4,51626515,50770777,51382256
Hop20Rep1-19,20,1,19,gro,1024,5,51382256,50770777,51382256
Hop20Rep1-19,20,1,19,random_baseline,1024,0,50770777,50770777,46845585
Hop20Rep1-19,20,1,19,random_baseline,1024,1,49460164,50770777,46845585
Hop20Rep1-19,20,1,19,random_baseline,1024,2,47716222,50770777,46845585
Hop20Rep1-19,20,1,19,random_baseline,1024,3,48124817,50770777,46845585
Hop20Rep1-19,20,1,19,random_baseline,1024,4,47822700,50770777,46845585
Hop20Rep1-19,20,1,19,random_baseline,1024,5,46845585,50770777,46845585
Hop20Rep1-19,20,1,19,selection_td_baseline,1024,0,50770777,50770777,50673654
Hop20Rep1-19,20,1,19,selection_td_baseline,1024,1,50665057,50770777,50673654
Hop20Rep1-19,20,1,19,selection_td_baseline,1024,2,50665571,50770777,50673654
Hop20Rep1-19,20,1,19,selection_td_baseline,1024,3,50683146,50770777,50673654
Hop20Rep1-19,20,1,19,selection_td_baseline,1024,4,50673654,50770777,50673654
Hop20Rep1-19,20,1,19,selection_td_baseline,1024,5,50673654,50770777,50673654
Hop20Rep1-19,20,1,19,normal_selection_gro_reroute,1024,0,50770777,50770777,53278077
Hop20Rep1-19,20,1,19,normal_selection_gro_reroute,1024,1,50685096,50770777,53278077
Hop20Rep1-19,20,1,19,normal_selection_gro_reroute,1024,2,51028922,50770777,53278077
Hop20Rep1-19,20,1,19,normal_selection_gro_reroute,1024,3,51332531,50770777,53278077
Hop20Rep1-19,20,1,19,normal_selection_gro_reroute,1024,4,52006857,50770777,53278077
Hop20Rep1-19,20,1,19,normal_selection_gro_reroute,1024,5,53278077,50770777,53278077
Hop20Rep2-0,20,2,0,gro,2048,0,142045298,142045298,129802209
Hop20Rep2-0,20,2,0,gro,2048,1,136874570,142045298,129802209
Hop20Rep2-0,20,2,0,gro,2048,2,133229911,142045298,129802209
Hop20Rep2-0,20,2,0,gro,2048,3,131018294,142045298,129802209
Hop20Rep2-0,20,2,0,gro,2048,4,130395418,142045298,129802209
Hop20Rep2-0,20,2,0,gro,2048,5,129802209,142045298,129802209
Hop20Rep2-0,20,2,0,random_baseline,2048,0,142045298,142045298,125768819
Hop20Rep2-0,20,2,0,random_baseline,2048,1,133914127,142045298,125768819
Hop20Rep2-0,20,2,0,random_baseline,2048,2,129712268,142045298,125768819
Hop20Rep2-0,20,2,0,random_baseline,2048,3,126425019,142045298,125768819
Hop20Rep2-0,20,2,0,random_baseline,2048,4,128993381,142045298,125768819
Hop20Rep2-0,20,2,0,random_baseline,2048,5,125768819,142045298,125768819
Hop20Rep2-0,20,2,0,selection_td_baseline,2048,0,142045298,142045298,130613417
Hop20Rep2-0,20,2,0,selection_td_baseline,2048,1,138494239,142045298,130613417
Hop20Rep2-0,20,2,0,selection_td_baseline,2048,2,135889837,142045298,130613417
Hop20Rep2-0,20,2,0,selection_td_baseline,2048,3,133465171,142045298,130613417
Hop20Rep2-0,20,2,0,selection_td_baseline,2048,4,131705784,142045298,130613417
Hop20Rep2-0,20,2,0,selection_td_baseline,2048,5,130613417,142045298,130613417
Hop20Rep2-0,20,2,0,normal_selection_gro_reroute,2048,0,142045298,142045298,129718716
Hop20Rep2-0,20,2,0,normal_selection_gro_reroute,2048,1,131734944,142045298,129718716
Hop20Rep2-0,20,2,0,normal_selection_gro_reroute,2048,2,129799541,142045298,129718716
Hop20Rep2-0,20,2,0,normal_selection_gro_reroute,2048,3,132177520,142045298,129718716
Hop20Rep2-0,20,2,0,normal_selection_gro_reroute,2048,4,126136110,142045298,129718716
Hop20Rep2-0,20,2,0,normal_selection_gro_reroute,2048,5,129718716,142045298,129718716
Hop20Rep2-1,20,2,1,gro,2048,0,146809443,146809443,138242579
Hop20Rep2-1,20,2,1,gro,2048,1,146467781,146809443,138242579
Hop20Rep2-1,20,2,1,gro,2048,2,145430963,146809443,138242579
Hop20Rep2-1,20,2,1,gro,2048,3,141683925,146809443,138242579
Hop20Rep2-1,20,2,1,gro,2048,4,138173454,146809443,138242579
Hop20Rep2-1,20,2,1,gro,2048,5,138242579,146809443,138242579
Hop20Rep2-1,20,2,1,random_baseline,2048,0,146809443,146809443,90173316
Hop20Rep2-1,20,2,1,random_baseline,2048,1,126689498,146809443,90173316
Hop20Rep2-1,20,2,1,random_baseline,2048,2,106892258,146809443,90173316
Hop20Rep2-1,20,2,1,random_baseline,2048,3,95356190,146809443,90173316
Hop20Rep2-1,20,2,1,random_baseline,2048,4,94316670,146809443,90173316
Hop20Rep2-1,20,2,1,random_baseline,2048,5,90173316,146809443,90173316
Hop20Rep2-1,20,2,1,selection_td_baseline,2048,0,146809443,146809443,140318751
Hop20Rep2-1,20,2,1,selection_td_baseline,2048,1,145687276,146809443,140318751
Hop20Rep2-1,20,2,1,selection_td_baseline,2048,2,145146338,146809443,140318751
Hop20Rep2-1,20,2,1,selection_td_baseline,2048,3,144214556,146809443,140318751
Hop20Rep2-1,20,2,1,selection_td_baseline,2048,4,141200582,146809443,140318751
Hop20Rep2-1,20,2,1,selection_td_baseline,2048,5,140318751,146809443,140318751
Hop20Rep2-1,20,2,1,normal_selection_gro_reroute,2048,0,146809443,146809443,83969761
Hop20Rep2-1,20,2,1,normal_selection_gro_reroute,2048,1,117420169,146809443,83969761
Hop20Rep2-1,20,2,1,normal_selection_gro_reroute,2048,2,104334568,146809443,83969761
Hop20Rep2-1,20,2,1,normal_selection_gro_reroute,2048,3,89604004,146809443,83969761
Hop20Rep2-1,20,2,1,normal_selection_gro_reroute,2048,4,84956783,146809443,83969761
Hop20Rep2-1,20,2,1,normal_selection_gro_reroute,2048,5,83969761,146809443,83969761
Hop20Rep2-2,20,2,2,gro,2048,0,106688017,106688017,75249188
Hop20Rep2-2,20,2,2,gro,2048,1,94686214,106688017,75249188
Hop20Rep2-2,20,2,2,gro,2048,2,85440338,106688017,75249188
Hop20Rep2-2,20,2,2,gro,2048,3,80174396,106688017,75249188
Hop20Rep2-2,20,2,2,gro,2048,4,77740642,106688017,75249188
Hop20Rep2-2,20,2,2,gro,2048,5,75249188,106688017,75249188
Hop20Rep2-2,20,2,2,random_baseline,2048,0,106688017,106688017,74810479
Hop20Rep2-2,20,2,2,random_baseline,2048,1,89438804,106688017,74810479
Hop20Rep2-2,20,2,2,random_baseline,2048,2,79107333,106688017,74810479
Hop20Rep2-2,20,2,2,random_baseline,2048,3,75661933,106688017,74810479
Hop20Rep2-2,20,2,2,random_baseline,2048,4,72995517,106688017,74810479
Hop20Rep2-2,20,2,2,random_baseline,2048,5,74810479,106688017,74810479
Hop20Rep2-2,20,2,2,selection_td_baseline,2048,0,106688017,106688017,73859437
Hop20Rep2-2,20,2,2,selection_td_baseline,2048,1,97161660,106688017,73859437
Hop20Rep2-2,20,2,2,selection_td_baseline,2048,2,86409315,106688017,73859437
Hop20Rep2-2,20,2,2,selection_td_baseline,2048,3,77166441,106688017,73859437
Hop20Rep2-2,20,2,2,selection_td_baseline,2048,4,74915846,106688017,73859437
Hop20Rep2-2,20,2,2,selection_td_baseline,2048,5,73859437,106688017,73859437
Hop20Rep2-2,20,2,2,normal_selection_gro_reroute,2048,0,106688017,106688017,73241261
Hop20Rep2-2,20,2,2,normal_selection_gro_reroute,2048,1,90464532,106688017,73241261
Hop20Rep2-2,20,2,2,normal_selection_gro_reroute,2048,2,80813386,106688017,73241261
Hop20Rep2-2,20,2,2,normal_selection_gro_reroute,2048,3,75972507,106688017,73241261
Hop20Rep2-2,20,2,2,normal_selection_gro_reroute,2048,4,73699864,106688017,73241261
Hop20Rep2-2,20,2,2,normal_selection_gro_reroute,2048,5,73241261,106688017,73241261
Hop20Rep2-3,20,2,3,gro,2048,0,117680534,117680534,84664644
Hop20Rep2-3,20,2,3,gro,2048,1,107333498,117680534,84664644
Hop20Rep2-3,20,2,3,gro,2048,2,101081244,117680534,84664644
Hop20Rep2-3,20,2,3,gro,2048,3,95063163,117680534,84664644
Hop20Rep2-3,20,2,3,gro,2048,4,90133847,117680534,84664644
Hop20Rep2-3,20,2,3,gro,2048,5,84664644,117680534,84664644
Hop20Rep2-3,20,2,3,random_baseline,2048,0,117680534,117680534,76097020
Hop20Rep2-3,20,2,3,random_baseline,2048,1,103071320,117680534,76097020
Hop20Rep2-3,20,2,3,random_baseline,2048,2,88902456,117680534,76097020
Hop20Rep2-3,20,2,3,random_baseline,2048,3,79771012,117680534,76097020
Hop20Rep2-3,20,2,3,random_baseline,2048,4,79715272,117680534,76097020
Hop20Rep2-3,20,2,3,random_baseline,2048,5,76097020,117680534,76097020
Hop20Rep2-3,20,2,3,selection_td_baseline,2048,0,117680534,117680534,101440627
Hop20Rep2-3,20,2,3,selection_td_baseline,2048,1,110980485,117680534,101440627
Hop20Rep2-3,20,2,3,selection_td_baseline,2048,2,105190547,117680534,101440627
Hop20Rep2-3,20,2,3,selection_td_baseline,2048,3,104315752,117680534,101440627
Hop20Rep2-3,20,2,3,selection_td_baseline,2048,4,103942137,117680534,101440627
Hop20Rep2-3,20,2,3,selection_td_baseline,2048,5,101440627,117680534,101440627
Hop20Rep2-3,20,2,3,normal_selection_gro_reroute,2048,0,117680534,117680534,72523658
Hop20Rep2-3,20,2,3,normal_selection_gro_reroute,2048,1,94017521,117680534,72523658
Hop20Rep2-3,20,2,3,normal_selection_gro_reroute,2048,2,79083178,117680534,72523658
Hop20Rep2-3,20,2,3,normal_selection_gro_reroute,2048,3,72836764,117680534,72523658
Hop20Rep2-3,20,2,3,normal_selection_gro_reroute,2048,4,71580762,117680534,72523658
Hop20Rep2-3,20,2,3,normal_selection_gro_reroute,2048,5,72523658,117680534,72523658
Hop20Rep2-4,20,2,4,gro,2048,0,108625639,108625639,80040103
Hop20Rep2-4,20,2,4,gro,2048,1,99846709,108625639,80040103
Hop20Rep2-4,20,2,4,gro,2048,2,92306068,108625639,80040103
Hop20Rep2-4,20,2,4,gro,2048,3,87663972,108625639,80040103
Hop20Rep2-4,20,2,4,gro,2048,4,83045026,108625639,80040103
Hop20Rep2-4,20,2,4,gro,2048,5,80040103,108625639,80040103
Hop20Rep2-4,20,2,4,random_baseline,2048,0,108625639,108625639,80944354
Hop20Rep2-4,20,2,4,random_baseline,2048,1,96040498,108625639,80944354
Hop20Rep2-4,20,2,4,random_baseline,2048,2,88652708,108625639,80944354
Hop20Rep2-4,20,2,4,random_baseline,2048,3,84916280,108625639,80944354
Hop20Rep2-4,20,2,4,random_baseline,2048,4,82136902,108625639,80944354
Hop20Rep2-4,20,2,4,random_baseline,2048,5,80944354,108625639,80944354
Hop20Rep2-4,20,2,4,selection_td_baseline,2048,0,108625639,108625639,86947132
Hop20Rep2-4,20,2,4,selection_td_baseline,2048,1,101705272,108625639,86947132
Hop20Rep2-4,20,2,4,selection_td_baseline,2048,2,96583702,108625639,86947132
Hop20Rep2-4,20,2,4,selection_td_baseline,2048,3,94217412,108625639,86947132
Hop20Rep2-4,20,2,4,selection_td_baseline,2048,4,91024349,108625639,86947132
Hop20Rep2-4,20,2,4,selection_td_baseline,2048,5,86947132,108625639,86947132
Hop20Rep2-4,20,2,4,normal_selection_gro_reroute,2048,0,108625639,108625639,78842901
Hop20Rep2-4,20,2,4,normal_selection_gro_reroute,2048,1,92988666,108625639,78842901
Hop20Rep2-4,20,2,4,normal_selection_gro_reroute,2048,2,83589511,108625639,78842901
Hop20Rep2-4,20,2,4,normal_selection_gro_reroute,2048,3,80525694,108625639,78842901
Hop20Rep2-4,20,2,4,normal_selection_gro_reroute,2048,4,79672786,108625639,78842901
Hop20Rep2-4,20,2,4,normal_selection_gro_reroute,2048,5,78842901,108625639,78842901
Hop20Rep2-5,20,2,5,gro,2048,0,102411834,102411834,82694743
Hop20Rep2-5,20,2,5,gro,2048,1,90866282,102411834,82694743
Hop20Rep2-5,20,2,5,gro,2048,2,82596832,102411834,82694743
Hop20Rep2-5,20,2,5,gro,2048,3,81286349,102411834,82694743
Hop20Rep2-5,20,2,5,gro,2048,4,81255930,102411834,82694743
Hop20Rep2-5,20,2,5,gro,2048,5,82694743,102411834,82694743
Hop20Rep2-5,20,2,5,random_baseline,2048,0,102411834,102411834,77505667
Hop20Rep2-5,20,2,5,random_baseline,2048,1,88279132,102411834,77505667
Hop20Rep2-5,20,2,5,random_baseline,2048,2,82270310,102411834,77505667
Hop20Rep2-5,20,2,5,random_baseline,2048,3,79610592,102411834,77505667
Hop20Rep2-5,20,2,5,random_baseline,2048,4,79297149,102411834,77505667
Hop20Rep2-5,20,2,5,random_baseline,2048,5,77505667,102411834,77505667
Hop20Rep2-5,20,2,5,selection_td_baseline,2048,0,102411834,102411834,79281712
Hop20Rep2-5,20,2,5,selection_td_baseline,2048,1,90526472,102411834,79281712
Hop20Rep2-5,20,2,5,selection_td_baseline,2048,2,82086047,102411834,79281712
Hop20Rep2-5,20,2,5,selection_td_baseline,2048,3,78932564,102411834,79281712
Hop20Rep2-5,20,2,5,selection_td_baseline,2048,4,79531205,102411834,79281712
Hop20Rep2-5,20,2,5,selection_td_baseline,2048,5,79281712,102411834,79281712
Hop20Rep2-5,20,2,5,normal_selection_gro_reroute,2048,0,102411834,102411834,82794968
Hop20Rep2-5,20,2,5,normal_selection_gro_reroute,2048,1,88934682,102411834,82794968
Hop20Rep2-5,20,2,5,normal_selection_gro_reroute,2048,2,82397794,102411834,82794968
Hop20Rep2-5,20,2,5,normal_selection_gro_reroute,2048,3,81073992,102411834,82794968
Hop20Rep2-5,20,2,5,normal_selection_gro_reroute,2048,4,81943305,102411834,82794968
Hop20Rep2-5,20,2,5,normal_selection_gro_reroute,2048,5,82794968,102411834,82794968
Hop20Rep2-6,20,2,6,gro,2048,0,116060563,116060563,94217228
Hop20Rep2-6,20,2,6,gro,2048,1,113093196,116060563,94217228
Hop20Rep2-6,20,2,6,gro,2048,2,109845315,116060563,94217228
Hop20Rep2-6,20,2,6,gro,2048,3,105562500,116060563,94217228
Hop20Rep2-6,20,2,6,gro,2048,4,99321450,116060563,94217228
Hop20Rep2-6,20,2,6,gro,2048,5,94217228,116060563,94217228
Hop20Rep2-6,20,2,6,random_baseline,2048,0,116060563,116060563,87383948
Hop20Rep2-6,20,2,6,random_baseline,2048,1,105171754,116060563,87383948
Hop20Rep2-6,20,2,6,random_baseline,2048,2,95018253,116060563,87383948
Hop20Rep2-6,20,2,6,random_baseline,2048,3,90409612,116060563,87383948
Hop20Rep2-6,20,2,6,random_baseline,2048,4,90677657,116060563,87383948
Hop20Rep2-6,20,2,6,random_baseline,2048,5,87383948,116060563,87383948
Hop20Rep2-6,20,2,6,selection_td_baseline,2048,0,116060563,116060563,98835803
Hop20Rep2-6,20,2,6,selection_td_baseline,2048,1,113484388,116060563,98835803
Hop20Rep2-6,20,2,6,selection_td_baseline,2048,2,111450702,116060563,98835803
Hop20Rep2-6,20,2,6,selection_td_baseline,2048,3,109626791,116060563,98835803
Hop20Rep2-6,20,2,6,selection_td_baseline,2048,4,102653532,116060563,98835803
Hop20Rep2-6,20,2,6,selection_td_baseline,2048,5,98835803,116060563,98835803
Hop20Rep2-6,20,2,6,normal_selection_gro_reroute,2048,0,116060563,116060563,90947653
Hop20Rep2-6,20,2,6,normal_selection_gro_reroute,2048,1,101329694,116060563,90947653
Hop20Rep2-6,20,2,6,normal_selection_gro_reroute,2048,2,95581173,116060563,90947653
Hop20Rep2-6,20,2,6,normal_selection_gro_reroute,2048,3,92799487,116060563,90947653
Hop20Rep2-6,20,2,6,normal_selection_gro_reroute,2048,4,90387122,116060563,90947653
Hop20Rep2-6,20,2,6,normal_selection_gro_reroute,2048,5,90947653,116060563,90947653
Hop20Rep2-7,20,2,7,gro,2048,0,110101353,110101353,81581883
Hop20Rep2-7,20,2,7,gro,2048,1,102749168,110101353,81581883
Hop20Rep2-7,20,2,7,gro,2048,2,96531830,110101353,81581883
Hop20Rep2-7,20,2,7,gro,2048,3,91892545,110101353,81581883
Hop20Rep2-7,20,2,7,gro,2048,4,84893882,110101353,81581883
Hop20Rep2-7,20,2,7,gro,2048,5,81581883,110101353,81581883
Hop20Rep2-7,20,2,7,random_baseline,2048,0,110101353,110101353,69781194
Hop20Rep2-7,20,2,7,random_baseline,2048,1,96974896,110101353,69781194
Hop20Rep2-7,20,2,7,random_baseline,2048,2,85206028,110101353,69781194
Hop20Rep2-7,20,2,7,random_baseline,2048,3,76946313,110101353,69781194
Hop20Rep2-7,20,2,7,random_baseline,2048,4,73138701,110101353,69781194
Hop20Rep2-7,20,2,7,random_baseline,2048,5,69781194,110101353,69781194
Hop20Rep2-7,20,2,7,selection_td_baseline,2048,0,110101353,110101353,95878598
Hop20Rep2-7,20,2,7,selection_td_baseline,2048,1,103689497,110101353,95878598
Hop20Rep2-7,20,2,7,selection_td_baseline,2048,2,100078714,110101353,95878598
Hop20Rep2-7,20,2,7,selection_td_baseline,2048,3,98396336,110101353,95878598
Hop20Rep2-7,20,2,7,selection_td_baseline,2048,4,97392489,110101353,95878598
Hop20Rep2-7,20,2,7,selection_td_baseline,2048,5,95878598,110101353,95878598
Hop20Rep2-7,20,2,7,normal_selection_gro_reroute,2048,0,110101353,110101353,66589295
Hop20Rep2-7,20,2,7,normal_selection_gro_reroute,2048,1,86220188,110101353,66589295
Hop20Rep2-7,20,2,7,normal_selection_gro_reroute,2048,2,73465033,110101353,66589295
Hop20Rep2-7,20,2,7,normal_selection_gro_reroute,2048,3,67343215,110101353,66589295
Hop20Rep2-7,20,2,7,normal_selection_gro_reroute,2048,4,66324552,110101353,66589295
Hop20Rep2-7,20,2,7,normal_selection_gro_reroute,2048,5,66589295,110101353,66589295
Hop20Rep2-8,20,2,8,gro,2048,0,119095184,119095184,109172463
Hop20Rep2-8,20,2,8,gro,2048,1,114127593,119095184,109172463
Hop20Rep2-8,20,2,8,gro,2048,2,111335047,119095184,109172463
Hop20Rep2-8,20,2,8,gro,2048,3,110709881,119095184,109172463
Hop20Rep2-8,20,2,8,gro,2048,4,109994000,119095184,109172463
Hop20Rep2-8,20,2,8,gro,2048,5,109172463,119095184,109172463
Hop20Rep2-8,20,2,8,random_baseline,2048,0,119095184,119095184,92841905
Hop20Rep2-8,20,2,8,random_baseline,2048,1,114401574,119095184,92841905
Hop20Rep2-8,20,2,8,random_baseline,2048,2,106421974,119095184,92841905
Hop20Rep2-8,20,2,8,random_baseline,2048,3,98704270,119095184,92841905
Hop20Rep2-8,20,2,8,random_baseline,2048,4,94911404,119095184,92841905
Hop20Rep2-8,20,2,8,random_baseline,2048,5,92841905,119095184,92841905
Hop20Rep2-8,20,2,8,selection_td_baseline,2048,0,119095184,119095184,107245806
Hop20Rep2-8,20,2,8,selection_td_baseline,2048,1,113956148,119095184,107245806
Hop20Rep2-8,20,2,8,selection_td_baseline,2048,2,111787953,119095184,107245806
Hop20Rep2-8,20,2,8,selection_td_baseline,2048,3,109457668,119095184,107245806
Hop20Rep2-8,20,2,8,selection_td_baseline,2048,4,109070008,119095184,107245806
Hop20Rep2-8,20,2,8,selection_td_baseline,2048,5,107245806,119095184,107245806
Hop20Rep2-8,20,2,8,normal_selection_gro_reroute,2048,0,119095184,119095184,104101338
Hop20Rep2-8,20,2,8,normal_selection_gro_reroute,2048,1,113104121,119095184,104101338
Hop20Rep2-8,20,2,8,normal_selection_gro_reroute,2048,2,113201420,119095184,104101338
Hop20Rep2-8,20,2,8,normal_selection_gro_reroute,2048,3,113044473,119095184,104101338
Hop20Rep2-8,20,2,8,normal_selection_gro_reroute,2048,4,112253876,119095184,104101338
Hop20Rep2-8,20,2,8,normal_selection_gro_reroute,2048,5,104101338,119095184,104101338
Hop20Rep2-9,20,2,9,gro,2048,0,124483855,124483855,169931347
Hop20Rep2-9,20,2,9,gro,2048,1,139031231,124483855,169931347
Hop20Rep2-9,20,2,9,gro,2048,2,146281128,124483855,169931347
Hop20Rep2-9,20,2,9,gro,2048,3,153657521,124483855,169931347
Hop20Rep2-9,20,2,9,gro,2048,4,176968285,124483855,169931347
Hop20Rep2-9,20,2,9,gro,2048,5,169931347,124483855,169931347
